digest,model,family,size,params_m,align,protocol,stream,view,axis,cell,theta_lo,theta_hi,tilt,n_frames,n_px_mean,AbsRel,SqRel,RMSE,RMSElog,log10,delta1,delta2,delta3,scale_ratio,raw_scale_ratio,gt_median,gt_std,gt_spread,pen
601fcb22767e,vggt_1b,VGGT,1B,1157.94,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,16010,0.085919,0.049541,0.441201,0.154518,0.038061,0.931380,0.978522,0.990897,0.986328,3.189018,2.792758,1.014439,0.597307,1.9061
601fcb22767e,vggt_1b,VGGT,1B,1157.94,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29929,0.090634,0.047946,0.416692,0.161794,0.039891,0.919113,0.976096,0.989852,0.992329,3.141043,2.586297,1.170639,0.709415,1.9061
601fcb22767e,vggt_1b,VGGT,1B,1157.94,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,47583,0.103633,0.051083,0.403806,0.192522,0.045664,0.892324,0.963149,0.985187,0.989638,3.051370,2.289225,1.211798,0.811745,1.9061
601fcb22767e,vggt_1b,VGGT,1B,1157.94,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.129186,0.064344,0.422453,0.251045,0.057487,0.858453,0.941697,0.973598,0.973585,2.904390,1.929725,1.171937,0.905390,1.9061
601fcb22767e,vggt_1b,VGGT,1B,1157.94,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.160716,0.083439,0.457372,0.297478,0.071670,0.818303,0.926877,0.962068,0.952902,2.776706,1.644695,1.088812,0.984485,1.9061
601fcb22767e,vggt_1b,VGGT,1B,1157.94,scale_shift,radial,synthetic,rect,theta,0-10,0.0,10.0,,300,7916,0.060495,0.039500,0.374348,0.123767,0.026895,0.963197,0.983182,0.991970,0.969983,3.075481,2.956417,0.639849,0.286065,1.6096
601fcb22767e,vggt_1b,VGGT,1B,1157.94,scale_shift,radial,synthetic,rect,theta,10-20,10.0,20.0,,300,25837,0.059593,0.036162,0.383017,0.122348,0.026658,0.962326,0.983419,0.992568,0.973866,3.070618,2.792892,1.014755,0.597736,1.6096
601fcb22767e,vggt_1b,VGGT,1B,1157.94,scale_shift,radial,synthetic,rect,theta,20-30,20.0,30.0,,300,51155,0.059607,0.031351,0.345852,0.119794,0.026127,0.962340,0.983993,0.993196,0.978256,3.058378,2.584882,1.171168,0.709956,1.6096
601fcb22767e,vggt_1b,VGGT,1B,1157.94,scale_shift,radial,synthetic,rect,theta,30-40,30.0,40.0,,300,94542,0.066679,0.029111,0.305729,0.133739,0.028481,0.951205,0.977887,0.991475,0.983521,3.044956,2.282202,1.211766,0.814229,1.6096
601fcb22767e,vggt_1b,VGGT,1B,1157.94,scale_shift,radial,synthetic,rect,theta,40-50,40.0,50.0,,300,85817,0.074293,0.029020,0.290803,0.153616,0.032319,0.931849,0.973153,0.989412,0.995641,3.048445,1.979888,1.173882,0.897575,1.6096
601fcb22767e,vggt_1b,VGGT,1B,1157.94,scale_shift,radial,synthetic,rect,theta,50-55,50.0,55.0,,300,2940,0.097370,0.040506,0.327615,0.195089,0.044268,0.885670,0.952411,0.978299,1.028834,3.123349,2.012458,1.050907,0.734966,1.6096
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,fisheye,theta,0-10,0.0,10.0,,300,4819,0.061466,0.035153,0.368241,0.130992,0.028515,0.956456,0.980217,0.990526,1.008449,2.279483,2.955675,0.639956,0.286752,1.9723
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,fisheye,theta,10-20,10.0,20.0,,300,15648,0.061244,0.031981,0.351609,0.127927,0.028114,0.957976,0.981242,0.991568,1.008756,2.264270,2.791850,1.014275,0.597355,1.9723
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,fisheye,theta,20-30,20.0,30.0,,300,29253,0.057885,0.024130,0.294614,0.121709,0.026314,0.962335,0.984043,0.992734,1.008312,2.235537,2.586755,1.170633,0.709204,1.9723
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,fisheye,theta,30-40,30.0,40.0,,300,46483,0.061773,0.022156,0.265478,0.136953,0.028198,0.951179,0.981849,0.992402,1.000238,2.182161,2.288473,1.211812,0.811885,1.9723
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,fisheye,theta,40-50,40.0,50.0,,300,66253,0.080439,0.025875,0.265407,0.185769,0.037331,0.933279,0.973931,0.987506,0.974601,2.081795,1.929545,1.172006,0.905743,1.9723
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,fisheye,theta,50-55,50.0,55.0,,300,35413,0.121230,0.042839,0.334474,0.251852,0.056141,0.906890,0.962604,0.978770,0.933861,1.962024,1.644957,1.088776,0.984225,1.9723
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,rect,theta,0-10,0.0,10.0,,300,7735,0.044849,0.028278,0.333770,0.119605,0.020937,0.959810,0.981666,0.991276,0.989132,2.550810,2.955343,0.640660,0.287747,1.4504
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,rect,theta,10-20,10.0,20.0,,300,25229,0.045392,0.025134,0.308045,0.113373,0.020570,0.959719,0.984114,0.993458,0.989702,2.553674,2.792782,1.014823,0.597449,1.4504
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,rect,theta,20-30,20.0,30.0,,300,49995,0.044948,0.019301,0.253757,0.105805,0.019588,0.962598,0.985769,0.995095,0.989907,2.554397,2.584543,1.171257,0.710057,1.4504
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,rect,theta,30-40,30.0,40.0,,300,92339,0.052475,0.020898,0.235631,0.119735,0.021738,0.956045,0.980302,0.993163,0.989683,2.555457,2.282323,1.211813,0.814367,1.4504
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,rect,theta,40-50,40.0,50.0,,300,83857,0.056998,0.020314,0.221819,0.127828,0.023524,0.952687,0.979022,0.991481,0.990690,2.558821,1.981325,1.173882,0.896788,1.4504
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,rect,theta,50-55,50.0,55.0,,300,2874,0.065049,0.020868,0.211396,0.146056,0.027198,0.944196,0.975505,0.987391,0.992810,2.565128,2.003817,1.050707,0.741876,1.4504
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4819,0.062762,0.034874,0.346853,0.118552,0.028183,0.961810,0.986658,0.994007,1.006243,2.581701,2.955675,0.639956,0.286752,1.9807
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,15648,0.062373,0.031501,0.335432,0.135850,0.028586,0.960631,0.985454,0.993537,1.007094,2.560275,2.791850,1.014275,0.597355,1.9807
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29253,0.061021,0.026736,0.298510,0.128141,0.027780,0.961564,0.985429,0.993113,1.008860,2.531188,2.586755,1.170633,0.709204,1.9807
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,46483,0.066025,0.025165,0.277266,0.142528,0.030074,0.947611,0.980688,0.991668,1.001598,2.473092,2.288473,1.211812,0.811885,1.9807
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,66253,0.083299,0.027819,0.270816,0.159756,0.036788,0.934158,0.976285,0.990466,0.974882,2.359285,1.929545,1.172006,0.905743,1.9807
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,35413,0.124310,0.049269,0.355330,0.244588,0.056041,0.895902,0.962011,0.980877,0.939389,2.234697,1.644957,1.088776,0.984225,1.9807
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,rect,theta,0-10,0.0,10.0,,300,7735,0.035604,0.026126,0.277563,0.092585,0.015409,0.978535,0.990547,0.995655,0.990760,2.746760,2.955343,0.640660,0.287747,1.5643
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,rect,theta,10-20,10.0,20.0,,300,25229,0.035926,0.022333,0.265281,0.092500,0.015632,0.975776,0.990177,0.995954,0.991395,2.746561,2.792782,1.014823,0.597449,1.5643
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,rect,theta,20-30,20.0,30.0,,300,49995,0.036881,0.020933,0.244759,0.095251,0.015741,0.975053,0.989298,0.995325,0.993541,2.750563,2.584543,1.171257,0.710057,1.5643
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,rect,theta,30-40,30.0,40.0,,300,92339,0.043423,0.020336,0.232287,0.107736,0.017941,0.966956,0.984813,0.994273,0.994779,2.752973,2.282323,1.211813,0.814367,1.5643
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,rect,theta,40-50,40.0,50.0,,300,83857,0.048173,0.019143,0.208906,0.112487,0.019536,0.963133,0.982532,0.993243,0.995832,2.757030,1.981325,1.173882,0.896788,1.5643
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,rect,theta,50-55,50.0,55.0,,300,2874,0.055695,0.020383,0.201044,0.125975,0.022060,0.958084,0.979248,0.990149,0.998221,2.763733,2.003817,1.050707,0.741876,1.5643
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,0-10,0.0,10.0,,300,4938,0.072050,0.035635,0.340597,0.118636,0.030954,0.950599,0.987943,0.995881,1.002954,2.330263,2.954797,0.640788,0.287607,2.0425
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,10-20,10.0,20.0,,300,16010,0.073774,0.032001,0.319231,0.124320,0.031869,0.950459,0.987642,0.996014,1.002883,2.297532,2.792758,1.014439,0.597307,2.0425
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,20-30,20.0,30.0,,300,29929,0.071851,0.027957,0.302574,0.129730,0.031429,0.950722,0.987535,0.995676,1.003934,2.253006,2.586297,1.170639,0.709415,2.0425
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,30-40,30.0,40.0,,300,47583,0.081747,0.032998,0.316771,0.161225,0.036356,0.923915,0.977546,0.990882,0.997561,2.180853,2.289225,1.211798,0.811745,2.0425
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,40-50,40.0,50.0,,300,67828,0.107702,0.044948,0.351301,0.242345,0.050369,0.890806,0.954105,0.977755,0.978720,2.064805,1.929725,1.171937,0.905390,2.0425
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,50-55,50.0,55.0,,300,36246,0.147159,0.065810,0.415239,0.320068,0.070217,0.841933,0.935532,0.963619,0.948746,1.948474,1.644695,1.088812,0.984485,2.0425
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,0-10,0.0,10.0,,300,7916,0.048280,0.026785,0.300503,0.107234,0.021050,0.968073,0.987019,0.994768,0.991314,2.226679,2.956417,0.639849,0.286065,1.7932
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,10-20,10.0,20.0,,300,25837,0.049183,0.023690,0.276606,0.104399,0.021128,0.967359,0.988081,0.995264,0.988209,2.212412,2.792892,1.014755,0.597736,1.7932
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,20-30,20.0,30.0,,300,51155,0.048806,0.019982,0.249389,0.101352,0.020667,0.969107,0.989355,0.995337,0.987679,2.200254,2.584882,1.171168,0.709956,1.7932
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,30-40,30.0,40.0,,300,94542,0.059361,0.025331,0.279030,0.124641,0.024870,0.953698,0.981867,0.992348,0.989013,2.183583,2.282202,1.211766,0.814229,1.7932
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,40-50,40.0,50.0,,300,85817,0.069891,0.030596,0.321764,0.158267,0.030390,0.938086,0.973857,0.987616,0.993962,2.168045,1.979888,1.173882,0.897575,1.7932
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,50-55,50.0,55.0,,300,2940,0.086577,0.038442,0.325662,0.218119,0.039026,0.918081,0.960364,0.978964,1.002193,2.161837,2.012458,1.050907,0.734966,1.7932
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4938,0.068071,0.040882,0.330373,0.110865,0.028491,0.971157,0.990570,0.996210,1.009036,2.725473,2.954797,0.640788,0.287607,2.1071
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,16010,0.069436,0.035749,0.323753,0.118988,0.029928,0.964089,0.988887,0.995102,1.010934,2.691562,2.792758,1.014439,0.597307,2.1071
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29929,0.071598,0.032813,0.300996,0.139723,0.031593,0.952920,0.985523,0.992438,1.014259,2.650720,2.586297,1.170639,0.709415,2.1071
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,47583,0.083535,0.034523,0.290295,0.178048,0.037621,0.922088,0.974051,0.987416,1.008133,2.564794,2.289225,1.211798,0.811745,2.1071
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.105566,0.040937,0.301571,0.225186,0.048339,0.893227,0.954988,0.978518,0.987063,2.427097,1.929725,1.171937,0.905390,2.1071
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.143435,0.062479,0.370822,0.280069,0.065104,0.851492,0.938754,0.966352,0.957594,2.290250,1.644695,1.088812,0.984485,2.1071
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,0-10,0.0,10.0,,300,7916,0.038199,0.029204,0.277279,0.091897,0.015854,0.980596,0.990924,0.995933,0.994891,2.599326,2.956417,0.639849,0.286065,1.8239
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,10-20,10.0,20.0,,300,25837,0.040495,0.025908,0.268092,0.138063,0.017821,0.975058,0.990258,0.995457,0.995357,2.591426,2.792892,1.014755,0.597736,1.8239
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,20-30,20.0,30.0,,300,51155,0.042131,0.023732,0.248963,0.113273,0.017735,0.973875,0.990048,0.995143,0.997399,2.587273,2.584882,1.171168,0.709956,1.8239
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,30-40,30.0,40.0,,300,94542,0.052111,0.024658,0.243332,0.116499,0.021270,0.961922,0.984385,0.992677,0.998113,2.578391,2.282202,1.211766,0.814229,1.8239
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,40-50,40.0,50.0,,300,85817,0.059790,0.023520,0.225630,0.127340,0.024554,0.953700,0.981333,0.990789,0.999132,2.567469,1.979888,1.173882,0.897575,1.8239
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,50-55,50.0,55.0,,300,2940,0.069671,0.023019,0.206813,0.142377,0.028627,0.944749,0.976966,0.988832,1.001492,2.562379,2.012458,1.050907,0.734966,1.8239
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,0-10,0.0,10.0,,300,4938,0.109491,0.073505,0.446591,0.172346,0.044437,0.894111,0.960257,0.985457,1.015831,2.446861,2.954797,0.640788,0.287607,1.6492
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,10-20,10.0,20.0,,300,16010,0.123526,0.077013,0.428157,0.187825,0.048797,0.870755,0.949621,0.981588,1.006150,2.399900,2.792758,1.014439,0.597307,1.6492
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,20-30,20.0,30.0,,300,29929,0.120237,0.064046,0.396400,0.188006,0.047930,0.871376,0.951155,0.985849,1.002773,2.346326,2.586297,1.170639,0.709415,1.6492
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,30-40,30.0,40.0,,300,47583,0.120622,0.057180,0.373064,0.200344,0.049276,0.867372,0.954428,0.983499,0.994790,2.251917,2.289225,1.211798,0.811745,1.6492
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,40-50,40.0,50.0,,300,67828,0.140627,0.063328,0.392941,0.261189,0.061680,0.835025,0.934805,0.970369,0.984009,2.120638,1.929725,1.171937,0.905390,1.6492
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,50-55,50.0,55.0,,300,36246,0.180578,0.088871,0.459240,0.347011,0.083353,0.766509,0.906040,0.951302,0.965259,1.988717,1.644695,1.088812,0.984485,1.6492
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,0-10,0.0,10.0,,300,7916,0.096648,0.065792,0.435745,0.163165,0.039134,0.901047,0.961182,0.988742,1.001094,2.355233,2.956417,0.639849,0.286065,1.4916
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,10-20,10.0,20.0,,300,25837,0.110547,0.070669,0.411201,0.180491,0.042909,0.882776,0.946876,0.986283,0.987850,2.326505,2.792892,1.014755,0.597736,1.4916
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,20-30,20.0,30.0,,300,51155,0.107859,0.059492,0.374560,0.176879,0.041741,0.887594,0.951019,0.988006,0.985190,2.304752,2.584882,1.171168,0.709956,1.4916
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,30-40,30.0,40.0,,300,94542,0.110973,0.054950,0.367760,0.186829,0.044015,0.883397,0.955189,0.985407,0.987085,2.276583,2.282202,1.211766,0.814229,1.4916
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,40-50,40.0,50.0,,300,85817,0.122366,0.058997,0.402976,0.218204,0.051841,0.852169,0.943950,0.978663,0.999716,2.254033,1.979888,1.173882,0.897575,1.4916
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,50-55,50.0,55.0,,300,2940,0.144160,0.070377,0.424867,0.284762,0.065767,0.812364,0.914086,0.962565,1.021280,2.257609,2.012458,1.050907,0.734966,1.4916
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4938,0.107443,0.076742,0.455887,0.167543,0.043139,0.896583,0.967379,0.986808,1.009618,2.560187,2.954797,0.640788,0.287607,1.7421
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,16010,0.115504,0.074066,0.436456,0.177949,0.046296,0.882396,0.960031,0.985520,1.004416,2.513081,2.792758,1.014439,0.597307,1.7421
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29929,0.112171,0.062524,0.397074,0.176691,0.045360,0.886900,0.961812,0.987677,1.002777,2.452270,2.586297,1.170639,0.709415,1.7421
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,47583,0.118272,0.058812,0.377121,0.200879,0.048847,0.878714,0.956970,0.981998,0.997349,2.350105,2.289225,1.211798,0.811745,1.7421
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.143121,0.067438,0.398218,0.264533,0.062235,0.837964,0.935409,0.968626,0.982913,2.203644,1.929725,1.171937,0.905390,1.7421
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.187178,0.101312,0.497649,0.333762,0.081941,0.762479,0.904263,0.952937,0.967497,2.053406,1.644695,1.088812,0.984485,1.7421
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,0-10,0.0,10.0,,300,7916,0.089297,0.059513,0.414916,0.149536,0.036359,0.912118,0.971862,0.992456,0.996335,2.422182,2.956417,0.639849,0.286065,1.4593
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,10-20,10.0,20.0,,300,25837,0.095455,0.058668,0.396737,0.159734,0.038235,0.904142,0.964118,0.991460,0.990234,2.400006,2.792892,1.014755,0.597736,1.4593
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,20-30,20.0,30.0,,300,51155,0.093801,0.051456,0.363318,0.159161,0.037216,0.908616,0.967595,0.991354,0.987989,2.376357,2.584882,1.171168,0.709956,1.4593
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,30-40,30.0,40.0,,300,94542,0.098805,0.049246,0.353409,0.172976,0.039611,0.904027,0.967239,0.987599,0.989954,2.348671,2.282202,1.211766,0.814229,1.4593
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,40-50,40.0,50.0,,300,85817,0.109171,0.049911,0.357620,0.193965,0.045751,0.880901,0.959253,0.983999,0.998052,2.324188,1.979888,1.173882,0.897575,1.4593
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,50-55,50.0,55.0,,300,2940,0.130316,0.059882,0.380024,0.229295,0.056229,0.840399,0.938179,0.975594,1.013581,2.318250,2.012458,1.050907,0.734966,1.4593
