digest,model,family,size,params_m,align,protocol,stream,view,axis,cell,theta_lo,theta_hi,tilt,n_frames,n_px_mean,AbsRel,SqRel,RMSE,RMSElog,log10,delta1,delta2,delta3,scale_ratio,raw_scale_ratio,gt_median,gt_std,gt_spread,pen
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,real,rect,theta,40-50,40.0,50.0,,300,85817,0.084162,0.037876,0.360014,0.183336,0.037666,0.920817,0.966469,0.984907,0.988276,3.137054,1.979888,1.173882,0.897575,1.6835
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,real,rect,theta,50-55,50.0,55.0,,300,2940,0.110118,0.052069,0.386466,0.254033,0.053255,0.860731,0.940929,0.970240,1.031529,3.235922,2.012458,1.050907,0.734966,1.6835
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4938,0.084710,0.049531,0.424617,0.144080,0.036779,0.939732,0.981238,0.990389,0.981014,3.456978,2.954797,0.640788,0.287607,1.9055
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,16010,0.084117,0.046532,0.425928,0.144029,0.037160,0.932964,0.980484,0.991928,0.991043,3.439528,2.792758,1.014439,0.597307,1.9055
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29929,0.089438,0.045310,0.402259,0.155999,0.039334,0.918786,0.977106,0.990981,0.996409,3.384252,2.586297,1.170639,0.709415,1.9055
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,47583,0.103742,0.051086,0.397147,0.191879,0.045435,0.892114,0.963702,0.986127,0.994875,3.297822,2.289225,1.211798,0.811745,1.9055
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.129073,0.068775,0.418390,0.243409,0.055971,0.865157,0.949384,0.976720,0.973679,3.132129,1.929725,1.171937,0.905390,1.9055
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.161415,0.083388,0.443145,0.286777,0.070375,0.820478,0.933502,0.965223,0.951885,2.998715,1.644695,1.088812,0.984485,1.9055
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,synthetic,rect,theta,0-10,0.0,10.0,,300,7916,0.058526,0.037792,0.366726,0.124542,0.026299,0.961095,0.982603,0.991930,0.974324,3.210925,2.956417,0.639849,0.286065,1.6416
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,synthetic,rect,theta,10-20,10.0,20.0,,300,25837,0.058472,0.035348,0.378855,0.122848,0.026221,0.959424,0.982589,0.992296,0.975360,3.202470,2.792892,1.014755,0.597736,1.6416
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,synthetic,rect,theta,20-30,20.0,30.0,,300,51155,0.059383,0.030634,0.339486,0.120817,0.025868,0.958371,0.983657,0.993288,0.978529,3.188938,2.584882,1.171168,0.709956,1.6416
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,synthetic,rect,theta,30-40,30.0,40.0,,300,94542,0.065496,0.029293,0.311417,0.132586,0.027922,0.951318,0.978566,0.991554,0.982265,3.181738,2.282202,1.211766,0.814229,1.6416
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,synthetic,rect,theta,40-50,40.0,50.0,,300,85817,0.073157,0.029568,0.293126,0.146691,0.031301,0.937866,0.974213,0.989168,0.992894,3.187694,1.979888,1.173882,0.897575,1.6416
601fcb22767e,vggt_1b,VGGT,1B,1190.60,scale_shift,radial,synthetic,rect,theta,50-55,50.0,55.0,,300,2940,0.096079,0.040867,0.325649,0.185465,0.042243,0.895342,0.955058,0.980627,1.021448,3.248614,2.012458,1.050907,0.734966,1.6416
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,fisheye,theta,0-10,0.0,10.0,,300,4819,0.060203,0.034897,0.374581,0.131109,0.028232,0.957310,0.980294,0.990740,1.009463,2.500919,2.955675,0.639956,0.286752,1.9865
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,fisheye,theta,10-20,10.0,20.0,,300,15648,0.058690,0.030584,0.353941,0.124498,0.027318,0.962026,0.982822,0.992431,1.010140,2.484151,2.791850,1.014275,0.597355,1.9865
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,fisheye,theta,20-30,20.0,30.0,,300,29253,0.055758,0.023057,0.295182,0.122429,0.025699,0.966578,0.985235,0.993644,1.009836,2.450933,2.586755,1.170633,0.709204,1.9865
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,fisheye,theta,30-40,30.0,40.0,,300,46483,0.060748,0.022285,0.266703,0.149996,0.028073,0.954356,0.982261,0.992231,1.000069,2.391833,2.288473,1.211812,0.811885,1.9865
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,fisheye,theta,40-50,40.0,50.0,,300,66253,0.079008,0.025624,0.264617,0.177031,0.036276,0.938742,0.974766,0.988528,0.973286,2.282911,1.929545,1.172006,0.905743,1.9865
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,fisheye,theta,50-55,50.0,55.0,,300,35413,0.119596,0.041078,0.317609,0.237306,0.054418,0.915843,0.963875,0.979393,0.931641,2.152391,1.644957,1.088776,0.984225,1.9865
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,rect,theta,0-10,0.0,10.0,,300,7735,0.044301,0.027947,0.335829,0.120488,0.020814,0.956746,0.982573,0.991010,0.988941,2.744575,2.955343,0.640660,0.287747,1.4317
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,rect,theta,10-20,10.0,20.0,,300,25229,0.043942,0.024299,0.307101,0.111729,0.020075,0.962144,0.984881,0.993464,0.989769,2.745750,2.792782,1.014823,0.597449,1.4317
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,rect,theta,20-30,20.0,30.0,,300,49995,0.043449,0.018528,0.253415,0.103914,0.019093,0.966302,0.987385,0.995000,0.989522,2.745641,2.584543,1.171257,0.710057,1.4317
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,rect,theta,30-40,30.0,40.0,,300,92339,0.050820,0.020416,0.235144,0.117079,0.021135,0.960262,0.981110,0.993384,0.989066,2.746199,2.282323,1.211813,0.814367,1.4317
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,rect,theta,40-50,40.0,50.0,,300,83857,0.055720,0.019977,0.216611,0.125635,0.022924,0.956260,0.979242,0.991939,0.990101,2.749291,1.981325,1.173882,0.896788,1.4317
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,real,rect,theta,50-55,50.0,55.0,,300,2874,0.063425,0.020626,0.202499,0.143392,0.026272,0.946189,0.977563,0.988293,0.992280,2.754922,2.003817,1.050707,0.741876,1.4317
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4819,0.061262,0.035264,0.348828,0.121761,0.027715,0.961202,0.984345,0.993764,1.006377,2.792904,2.955675,0.639956,0.286752,2.0122
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,15648,0.060926,0.030813,0.333523,0.130127,0.028001,0.960289,0.984924,0.993782,1.008765,2.774031,2.791850,1.014275,0.597355,2.0122
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29253,0.059807,0.026298,0.297487,0.128127,0.027385,0.961658,0.985743,0.993374,1.010588,2.739073,2.586755,1.170633,0.709204,2.0122
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,46483,0.064496,0.024695,0.275357,0.146496,0.029553,0.949839,0.982255,0.992184,1.001943,2.673720,2.288473,1.211812,0.811885,2.0122
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,66253,0.081887,0.027077,0.266106,0.156037,0.036022,0.936337,0.979295,0.990778,0.974979,2.550573,1.929545,1.172006,0.905743,2.0122
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,35413,0.123271,0.048110,0.344988,0.236447,0.055092,0.898422,0.962287,0.980581,0.939838,2.421115,1.644957,1.088776,0.984225,2.0122
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,rect,theta,0-10,0.0,10.0,,300,7735,0.035802,0.026002,0.280123,0.092936,0.015558,0.977196,0.990699,0.995778,0.989889,2.913114,2.955343,0.640660,0.287747,1.5939
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,rect,theta,10-20,10.0,20.0,,300,25229,0.035698,0.022410,0.266395,0.092395,0.015604,0.975705,0.990301,0.995922,0.990789,2.914217,2.792782,1.014823,0.597449,1.5939
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,rect,theta,20-30,20.0,30.0,,300,49995,0.036491,0.020717,0.244516,0.094098,0.015648,0.975653,0.990013,0.995517,0.993177,2.918686,2.584543,1.171257,0.710057,1.5939
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,rect,theta,30-40,30.0,40.0,,300,92339,0.043373,0.020266,0.232104,0.107275,0.017894,0.966567,0.985253,0.994305,0.994518,2.922094,2.282323,1.211813,0.814367,1.5939
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,rect,theta,40-50,40.0,50.0,,300,83857,0.048362,0.019307,0.208653,0.112883,0.019507,0.963008,0.983220,0.992837,0.995595,2.926954,1.981325,1.173882,0.896788,1.5939
601fcb22767e,vggt_omega,VGGT-Omega,1B/512,1143.81,scale_shift,radial,synthetic,rect,theta,50-55,50.0,55.0,,300,2874,0.057065,0.021706,0.201032,0.129771,0.022258,0.958660,0.980324,0.988558,0.997813,2.931400,2.003817,1.050707,0.741876,1.5939
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,0-10,0.0,10.0,,300,4938,0.068277,0.033122,0.334137,0.114222,0.029407,0.956401,0.989118,0.996065,1.001449,2.463730,2.954797,0.640788,0.287607,2.1217
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,10-20,10.0,20.0,,300,16010,0.069993,0.030160,0.315612,0.114140,0.030226,0.958527,0.988781,0.995995,1.001407,2.429496,2.792758,1.014439,0.597307,2.1217
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,20-30,20.0,30.0,,300,29929,0.069139,0.026563,0.301224,0.121359,0.030289,0.957203,0.988720,0.995178,1.004948,2.383632,2.586297,1.170639,0.709415,2.1217
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,30-40,30.0,40.0,,300,47583,0.081051,0.031291,0.305526,0.167677,0.036456,0.925730,0.978251,0.990838,0.998448,2.306197,2.289225,1.211798,0.811745,2.1217
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,40-50,40.0,50.0,,300,67828,0.106797,0.042050,0.335571,0.242187,0.050357,0.889764,0.956885,0.979185,0.979394,2.182366,1.929725,1.171937,0.905390,2.1217
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,50-55,50.0,55.0,,300,36246,0.144860,0.061008,0.394620,0.316860,0.069727,0.843851,0.938595,0.965055,0.949898,2.053679,1.644695,1.088812,0.984485,2.1217
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,0-10,0.0,10.0,,300,7916,0.046639,0.026239,0.304287,0.106022,0.020518,0.968229,0.987598,0.994595,0.991538,2.346476,2.956417,0.639849,0.286065,1.6830
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,10-20,10.0,20.0,,300,25837,0.046487,0.022699,0.276128,0.101012,0.020213,0.969393,0.988765,0.995668,0.988667,2.330856,2.792892,1.014755,0.597736,1.6830
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,20-30,20.0,30.0,,300,51155,0.045858,0.018610,0.240434,0.097603,0.019577,0.972328,0.990150,0.995762,0.989296,2.318106,2.584882,1.171168,0.709956,1.6830
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,30-40,30.0,40.0,,300,94542,0.056761,0.023256,0.257315,0.121003,0.023651,0.958123,0.983097,0.992821,0.990337,2.300365,2.282202,1.211766,0.814229,1.6830
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,40-50,40.0,50.0,,300,85817,0.065500,0.027028,0.299032,0.148934,0.028355,0.945917,0.977575,0.988702,0.994414,2.285984,1.979888,1.173882,0.897575,1.6830
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,50-55,50.0,55.0,,300,2940,0.078496,0.032482,0.304440,0.186617,0.035041,0.927425,0.969141,0.982622,1.001205,2.273944,2.012458,1.050907,0.734966,1.6830
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4938,0.063721,0.037283,0.317076,0.106686,0.026736,0.973798,0.991189,0.996339,1.007740,2.798783,2.954797,0.640788,0.287607,2.1509
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,16010,0.066235,0.033817,0.316062,0.126295,0.028817,0.968882,0.989425,0.995070,1.010026,2.768264,2.792758,1.014439,0.597307,2.1509
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29929,0.069668,0.031895,0.297468,0.139490,0.030723,0.957759,0.987541,0.993718,1.014648,2.721841,2.586297,1.170639,0.709415,2.1509
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,47583,0.081045,0.033347,0.286452,0.170322,0.036277,0.929305,0.975561,0.989303,1.008762,2.634582,2.289225,1.211798,0.811745,2.1509
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.101309,0.038535,0.291818,0.221403,0.046510,0.904550,0.959290,0.980582,0.988099,2.495285,1.929725,1.171937,0.905390,2.1509
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.137057,0.057521,0.352380,0.286914,0.063397,0.862584,0.942408,0.968965,0.960107,2.355816,1.644695,1.088812,0.984485,2.1509
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,0-10,0.0,10.0,,300,7916,0.038568,0.028375,0.272674,0.090485,0.016017,0.981295,0.991629,0.996249,0.994042,2.653394,2.956417,0.639849,0.286065,1.7745
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,10-20,10.0,20.0,,300,25837,0.039699,0.025442,0.266828,0.097248,0.016860,0.977389,0.990477,0.995542,0.994744,2.643883,2.792892,1.014755,0.597736,1.7745
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,20-30,20.0,30.0,,300,51155,0.042247,0.023801,0.250212,0.106264,0.017876,0.975581,0.989543,0.994341,0.997465,2.641053,2.584882,1.171168,0.709956,1.7745
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,30-40,30.0,40.0,,300,94542,0.052242,0.025034,0.245832,0.124964,0.021535,0.964340,0.984692,0.991786,0.998355,2.633526,2.282202,1.211766,0.814229,1.7745
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,40-50,40.0,50.0,,300,85817,0.059392,0.023924,0.236033,0.140390,0.024731,0.955332,0.981237,0.990937,0.999972,2.619556,1.979888,1.173882,0.897575,1.7745
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,50-55,50.0,55.0,,300,2940,0.068440,0.022698,0.210804,0.140092,0.028181,0.945537,0.978639,0.988680,1.001482,2.607787,2.012458,1.050907,0.734966,1.7745
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,0-10,0.0,10.0,,300,4938,0.104951,0.067224,0.440928,0.165015,0.043129,0.896031,0.965368,0.988365,1.010776,2.499567,2.954797,0.640788,0.287607,1.6805
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,10-20,10.0,20.0,,300,16010,0.114050,0.066932,0.416556,0.176570,0.045935,0.882980,0.960210,0.987733,1.004013,2.454229,2.792758,1.014439,0.597307,1.6805
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,20-30,20.0,30.0,,300,29929,0.110986,0.055894,0.383512,0.174570,0.044905,0.883492,0.963061,0.990042,1.000675,2.391995,2.586297,1.170639,0.709415,1.6805
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,30-40,30.0,40.0,,300,47583,0.113729,0.051644,0.363779,0.188161,0.046860,0.879123,0.962916,0.987721,0.992972,2.297969,2.289225,1.211798,0.811745,1.6805
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,40-50,40.0,50.0,,300,67828,0.136928,0.059680,0.388396,0.246261,0.060168,0.839134,0.940225,0.974227,0.982787,2.161100,1.929725,1.171937,0.905390,1.6805
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,50-55,50.0,55.0,,300,36246,0.176374,0.084244,0.450961,0.331890,0.081443,0.773400,0.910075,0.955082,0.966352,2.023400,1.644695,1.088812,0.984485,1.6805
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,0-10,0.0,10.0,,300,7916,0.089957,0.056532,0.421536,0.151773,0.037266,0.910409,0.968682,0.992635,0.999459,2.389246,2.956417,0.639849,0.286065,1.5035
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,10-20,10.0,20.0,,300,25837,0.098686,0.055965,0.380332,0.160936,0.039314,0.897244,0.960386,0.992638,0.987244,2.360011,2.792892,1.014755,0.597736,1.5035
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,20-30,20.0,30.0,,300,51155,0.097737,0.048581,0.342800,0.160230,0.038469,0.901042,0.964149,0.992930,0.985946,2.336788,2.584882,1.171168,0.709956,1.5035
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,30-40,30.0,40.0,,300,94542,0.103635,0.049217,0.353211,0.175378,0.041486,0.893791,0.965198,0.988156,0.988047,2.308586,2.282202,1.211766,0.814229,1.5035
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,40-50,40.0,50.0,,300,85817,0.115104,0.053966,0.390559,0.211841,0.049055,0.866997,0.952277,0.982075,0.998199,2.283280,1.979888,1.173882,0.897575,1.5035
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,50-55,50.0,55.0,,300,2940,0.135248,0.063444,0.402507,0.246920,0.059670,0.823878,0.929672,0.970512,1.016522,2.278807,2.012458,1.050907,0.734966,1.5035
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4938,0.105511,0.072789,0.456545,0.162876,0.043049,0.900057,0.971561,0.989288,1.006456,2.613955,2.954797,0.640788,0.287607,1.7443
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,16010,0.109522,0.066988,0.430899,0.171276,0.044786,0.895216,0.968044,0.989159,1.002856,2.565608,2.792758,1.014439,0.597307,1.7443
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29929,0.106342,0.057130,0.390148,0.174889,0.043697,0.898625,0.967830,0.989878,1.002793,2.498326,2.586297,1.170639,0.709415,1.7443
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,47583,0.113634,0.054782,0.375482,0.195849,0.047504,0.883119,0.962137,0.985732,0.996524,2.396550,2.289225,1.211798,0.811745,1.7443
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.137483,0.062825,0.396570,0.241230,0.059469,0.846406,0.941467,0.974214,0.983040,2.248073,1.929725,1.171937,0.905390,1.7443
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.184043,0.099015,0.494980,0.296903,0.078124,0.770308,0.912047,0.955607,0.965531,2.093124,1.644695,1.088812,0.984485,1.7443
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,0-10,0.0,10.0,,300,7916,0.085373,0.057967,0.427935,0.144954,0.035127,0.917838,0.976754,0.992883,0.990216,2.414225,2.956417,0.639849,0.286065,1.3756
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,10-20,10.0,20.0,,300,25837,0.087478,0.050943,0.385369,0.148401,0.035562,0.917883,0.973997,0.992924,0.985373,2.393397,2.792892,1.014755,0.597736,1.3756
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,20-30,20.0,30.0,,300,51155,0.084899,0.044120,0.345421,0.151714,0.034239,0.924051,0.975970,0.992143,0.987884,2.379156,2.584882,1.171168,0.709956,1.3756
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,30-40,30.0,40.0,,300,94542,0.091293,0.044141,0.343154,0.162765,0.036853,0.917336,0.971366,0.988621,0.990546,2.353664,2.282202,1.211766,0.814229,1.3756
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,40-50,40.0,50.0,,300,85817,0.099715,0.044080,0.348247,0.178365,0.041895,0.898341,0.965714,0.986857,0.999610,2.327311,1.979888,1.173882,0.897575,1.3756
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,50-55,50.0,55.0,,300,2940,0.117434,0.050303,0.361917,0.201053,0.050582,0.864502,0.951446,0.979825,1.011891,2.321427,2.012458,1.050907,0.734966,1.3756
