digest,model,family,size,params_m,align,protocol,stream,view,axis,cell,theta_lo,theta_hi,tilt,n_frames,n_px_mean,AbsRel,SqRel,RMSE,RMSElog,log10,delta1,delta2,delta3,scale_ratio,raw_scale_ratio,gt_median,gt_std,gt_spread,pen
601fcb22767e,dav2_large,Depth-Anything-V2,Large,335.32,disparity_scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.150385,0.908064,2.202966,0.224081,0.054212,0.865363,0.957809,0.979577,0.991215,1.320222,1.929725,1.171937,0.905390,1.3003
601fcb22767e,dav2_large,Depth-Anything-V2,Large,335.32,disparity_scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.170324,0.709821,1.780795,0.233431,0.062316,0.826976,0.950211,0.977188,0.960279,1.307677,1.644695,1.088812,0.984485,1.3003
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,0-10,0.0,10.0,,300,4938,0.077754,0.041358,0.352489,0.133528,0.032695,0.930331,0.980688,0.994090,1.003924,2.216820,2.954797,0.640788,0.287607,1.9485
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,10-20,10.0,20.0,,300,16010,0.087689,0.044198,0.338316,0.144816,0.035706,0.921422,0.971515,0.991324,1.000869,2.192543,2.792758,1.014439,0.597307,1.9485
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,20-30,20.0,30.0,,300,29929,0.085537,0.037512,0.310148,0.143790,0.034791,0.925639,0.974193,0.992812,1.002477,2.161493,2.586297,1.170639,0.709415,1.9485
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,30-40,30.0,40.0,,300,47583,0.092283,0.039326,0.324846,0.162892,0.038199,0.911286,0.971720,0.989967,0.996700,2.101684,2.289225,1.211798,0.811745,1.9485
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,40-50,40.0,50.0,,300,67828,0.115687,0.051651,0.370791,0.227170,0.050315,0.878904,0.954064,0.979057,0.982766,2.004226,1.929725,1.171937,0.905390,1.9485
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,50-55,50.0,55.0,,300,36246,0.151504,0.071422,0.428586,0.304067,0.068756,0.833129,0.929958,0.963921,0.958843,1.896273,1.644695,1.088812,0.984485,1.9485
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4938,0.059315,0.037549,0.318612,0.109851,0.024724,0.966795,0.988389,0.995564,1.003327,2.531345,2.954797,0.640788,0.287607,2.2713
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,16010,0.060858,0.033411,0.310689,0.110688,0.025762,0.964690,0.987555,0.995936,1.005593,2.500506,2.792758,1.014439,0.597307,2.2713
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29929,0.064562,0.031197,0.289819,0.118661,0.027404,0.961746,0.986466,0.994983,1.010516,2.468811,2.586297,1.170639,0.709415,2.2713
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,47583,0.077538,0.033189,0.285747,0.140113,0.032582,0.942130,0.979286,0.991439,1.006356,2.401752,2.289225,1.211798,0.811745,2.2713
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.100090,0.039738,0.305040,0.176915,0.042638,0.906483,0.966095,0.984828,0.990488,2.291718,1.929725,1.171937,0.905390,2.2713
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.134719,0.060471,0.380647,0.238338,0.058097,0.861825,0.947045,0.973779,0.963319,2.169841,1.644695,1.088812,0.984485,2.2713
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,0-10,0.0,10.0,,300,4938,0.146636,0.106153,0.507431,0.208593,0.057668,0.849637,0.939620,0.974470,1.021225,2.397077,2.954797,0.640788,0.287607,1.4732
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,10-20,10.0,20.0,,300,16010,0.165201,0.114467,0.491142,0.229647,0.062910,0.823041,0.919391,0.965152,1.013504,2.362319,2.792758,1.014439,0.597307,1.4732
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,20-30,20.0,30.0,,300,29929,0.163528,0.097161,0.452334,0.227116,0.062339,0.814420,0.917677,0.974132,1.005724,2.316096,2.586297,1.170639,0.709415,1.4732
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,30-40,30.0,40.0,,300,47583,0.157111,0.081474,0.418756,0.221557,0.061094,0.808902,0.933990,0.979215,0.990916,2.214868,2.289225,1.211798,0.811745,1.4732
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,40-50,40.0,50.0,,300,67828,0.174253,0.088708,0.442556,0.269268,0.072346,0.772563,0.919633,0.967020,0.989289,2.090328,1.929725,1.171937,0.905390,1.4732
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,50-55,50.0,55.0,,300,36246,0.216030,0.116805,0.496314,0.379329,0.097365,0.692864,0.877074,0.941036,0.988028,1.972526,1.644695,1.088812,0.984485,1.4732
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4938,0.138823,0.106947,0.506144,0.200962,0.054690,0.851415,0.945146,0.981465,1.018800,2.466693,2.954797,0.640788,0.287607,1.5779
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,16010,0.153432,0.107779,0.488479,0.218252,0.059351,0.827012,0.929915,0.972416,1.010316,2.423470,2.792758,1.014439,0.597307,1.5779
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29929,0.152634,0.092690,0.443707,0.218182,0.058720,0.824635,0.928520,0.977533,1.006090,2.369038,2.586297,1.170639,0.709415,1.5779
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,47583,0.151174,0.081920,0.419103,0.221153,0.059157,0.822387,0.939334,0.978248,0.996842,2.260214,2.289225,1.211798,0.811745,1.5779
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.173393,0.091148,0.442660,0.268734,0.071614,0.776917,0.919848,0.966106,0.990810,2.119870,1.929725,1.171937,0.905390,1.5779
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.219054,0.122858,0.507154,0.370614,0.096331,0.693933,0.876711,0.942024,0.989607,1.982793,1.644695,1.088812,0.984485,1.5779
601fcb22767e,vggt360,vggt360,fov60 tilt26 ring8 fuse=attn head=depth adaptive sa-mask 518px bf16,1190.60,scale_shift,radial,real,fisheye,theta,0-10,0.0,10.0,,300,4938,0.124045,0.074221,0.479086,0.180318,0.050286,0.904549,0.964698,0.983868,0.916284,2.411757,2.954797,0.640788,0.287607,1.0441
601fcb22767e,vggt360,vggt360,fov60 tilt26 ring8 fuse=attn head=depth adaptive sa-mask 518px bf16,1190.60,scale_shift,radial,real,fisheye,theta,10-20,10.0,20.0,,300,16010,0.126310,0.073642,0.469893,0.184215,0.050470,0.886184,0.960277,0.983592,0.925562,2.419068,2.792758,1.014439,0.597307,1.0441
601fcb22767e,vggt360,vggt360,fov60 tilt26 ring8 fuse=attn head=depth adaptive sa-mask 518px bf16,1190.60,scale_shift,radial,real,fisheye,theta,20-30,20.0,30.0,,300,29929,0.123960,0.066905,0.433220,0.187067,0.048564,0.889990,0.958030,0.982117,0.935411,2.419530,2.586297,1.170639,0.709415,1.0441
601fcb22767e,vggt360,vggt360,fov60 tilt26 ring8 fuse=attn head=depth adaptive sa-mask 518px bf16,1190.60,scale_shift,radial,real,fisheye,theta,30-40,30.0,40.0,,300,47583,0.117913,0.061736,0.431207,0.198946,0.047286,0.892430,0.952089,0.980405,0.955088,2.425300,2.289225,1.211798,0.811745,1.0441
601fcb22767e,vggt360,vggt360,fov60 tilt26 ring8 fuse=attn head=depth adaptive sa-mask 518px bf16,1190.60,scale_shift,radial,real,fisheye,theta,40-50,40.0,50.0,,300,67828,0.112258,0.057798,0.431445,0.227364,0.048961,0.883279,0.944964,0.975122,0.981923,2.419224,1.929725,1.171937,0.905390,1.0441
601fcb22767e,vggt360,vggt360,fov60 tilt26 ring8 fuse=attn head=depth adaptive sa-mask 518px bf16,1190.60,scale_shift,radial,real,fisheye,theta,50-55,50.0,55.0,,300,36246,0.129509,0.078439,0.517237,0.301586,0.063828,0.831969,0.918766,0.958262,1.022495,2.434533,1.644695,1.088812,0.984485,1.0441
601fcb22767e,vggt360,vggt360,fov60 tilt26 ring8 fuse=attn head=depth adaptive sa-mask 518px bf16,1190.60,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4938,0.100449,0.059155,0.418337,0.158381,0.041287,0.942784,0.976890,0.989366,0.934023,2.474695,2.954797,0.640788,0.287607,1.0844
601fcb22767e,vggt360,vggt360,fov60 tilt26 ring8 fuse=attn head=depth adaptive sa-mask 518px bf16,1190.60,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,16010,0.095045,0.048084,0.398221,0.151475,0.039489,0.936879,0.975454,0.988948,0.942555,2.482587,2.792758,1.014439,0.597307,1.0844
601fcb22767e,vggt360,vggt360,fov60 tilt26 ring8 fuse=attn head=depth adaptive sa-mask 518px bf16,1190.60,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29929,0.092792,0.043072,0.367669,0.153866,0.037854,0.938613,0.971197,0.986770,0.952290,2.482419,2.586297,1.170639,0.709415,1.0844
601fcb22767e,vggt360,vggt360,fov60 tilt26 ring8 fuse=attn head=depth adaptive sa-mask 518px bf16,1190.60,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,47583,0.092210,0.041998,0.356637,0.167123,0.037583,0.929742,0.965958,0.984624,0.968815,2.485650,2.289225,1.211798,0.811745,1.0844
601fcb22767e,vggt360,vggt360,fov60 tilt26 ring8 fuse=attn head=depth adaptive sa-mask 518px bf16,1190.60,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.092565,0.042517,0.365379,0.181100,0.039036,0.916023,0.961217,0.983203,0.987953,2.487395,1.929725,1.171937,0.905390,1.0844
601fcb22767e,vggt360,vggt360,fov60 tilt26 ring8 fuse=attn head=depth adaptive sa-mask 518px bf16,1190.60,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.108928,0.057790,0.437490,0.209797,0.048237,0.875376,0.949361,0.975772,1.011412,2.489664,1.644695,1.088812,0.984485,1.0844
