digest,model,family,size,params_m,align,protocol,stream,view,axis,cell,theta_lo,theta_hi,tilt,n_frames,n_px_mean,AbsRel,SqRel,RMSE,RMSElog,log10,delta1,delta2,delta3,scale_ratio,raw_scale_ratio,gt_median,gt_std,gt_spread,pen
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.130436,0.052600,0.328391,0.259648,0.058892,0.873547,0.950069,0.973289,0.962126,2.549207,1.644695,1.088812,0.984485,2.2233
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,0-10,0.0,10.0,,300,7916,0.036410,0.027863,0.269328,0.089378,0.015157,0.981293,0.991756,0.996236,0.997016,2.914122,2.956417,0.639849,0.286065,1.7504
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,10-20,10.0,20.0,,300,25837,0.038090,0.024898,0.264923,0.091035,0.016099,0.977724,0.991233,0.996155,0.996307,2.903836,2.792892,1.014755,0.597736,1.7504
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,20-30,20.0,30.0,,300,51155,0.040051,0.023228,0.246655,0.096151,0.016798,0.975552,0.990155,0.995499,0.998020,2.896682,2.584882,1.171168,0.709956,1.7504
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,30-40,30.0,40.0,,300,94542,0.049106,0.023520,0.239724,0.113166,0.020109,0.964838,0.984397,0.993674,0.998550,2.884781,2.282202,1.211766,0.814229,1.7504
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,40-50,40.0,50.0,,300,85817,0.055203,0.021965,0.218333,0.119880,0.022545,0.959840,0.982553,0.992573,0.999278,2.871514,1.979888,1.173882,0.897575,1.7504
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,50-55,50.0,55.0,,300,2940,0.063732,0.021407,0.198723,0.133737,0.026007,0.950526,0.978767,0.990588,0.999668,2.856136,2.012458,1.050907,0.734966,1.7504
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,0-10,0.0,10.0,,300,4938,0.101851,0.063359,0.428046,0.159598,0.042107,0.901321,0.971054,0.989954,1.005694,2.595471,2.954797,0.640788,0.287607,1.6958
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,10-20,10.0,20.0,,300,16010,0.111959,0.064047,0.406036,0.172521,0.045130,0.890182,0.964066,0.987919,0.999931,2.553894,2.792758,1.014439,0.597307,1.6958
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,20-30,20.0,30.0,,300,29929,0.108611,0.054149,0.377924,0.168301,0.043866,0.892624,0.965924,0.990100,0.999123,2.494523,2.586297,1.170639,0.709415,1.6958
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,30-40,30.0,40.0,,300,47583,0.112092,0.049523,0.357644,0.178798,0.046341,0.885027,0.963209,0.988876,0.990754,2.391395,2.289225,1.211798,0.811745,1.6958
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,40-50,40.0,50.0,,300,67828,0.134998,0.057931,0.390314,0.248515,0.060473,0.839167,0.941719,0.974696,0.983063,2.255511,1.929725,1.171937,0.905390,1.6958
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,50-55,50.0,55.0,,300,36246,0.172721,0.081312,0.451920,0.341756,0.081671,0.772794,0.912042,0.955852,0.969260,2.125784,1.644695,1.088812,0.984485,1.6958
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,0-10,0.0,10.0,,300,7916,0.087108,0.051652,0.399800,0.148910,0.036314,0.917037,0.971006,0.992674,0.997682,2.527075,2.956417,0.639849,0.286065,1.4879
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,10-20,10.0,20.0,,300,25837,0.095481,0.051736,0.361195,0.157163,0.038280,0.905389,0.963869,0.992438,0.990317,2.504771,2.792892,1.014755,0.597736,1.4879
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,20-30,20.0,30.0,,300,51155,0.092147,0.042358,0.321902,0.150124,0.036856,0.909315,0.969943,0.994269,0.987074,2.475108,2.584882,1.171168,0.709956,1.4879
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,30-40,30.0,40.0,,300,94542,0.095640,0.039990,0.314505,0.158973,0.039170,0.905569,0.971538,0.992201,0.988706,2.443111,2.282202,1.211766,0.814229,1.4879
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,40-50,40.0,50.0,,300,85817,0.107640,0.044077,0.345159,0.197578,0.046903,0.877933,0.959728,0.984929,1.000418,2.417608,1.979888,1.173882,0.897575,1.4879
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,50-55,50.0,55.0,,300,2940,0.129608,0.056731,0.376118,0.257442,0.058753,0.845036,0.934048,0.971152,1.022500,2.408212,2.012458,1.050907,0.734966,1.4879
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4938,0.098632,0.067812,0.439301,0.153609,0.040084,0.917296,0.976214,0.990233,1.000177,2.651870,2.954797,0.640788,0.287607,1.8127
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,16010,0.104890,0.062164,0.412305,0.159386,0.042566,0.904223,0.973217,0.991666,0.998643,2.604167,2.792758,1.014439,0.597307,1.8127
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29929,0.102833,0.053694,0.375739,0.158057,0.042081,0.902873,0.974220,0.992291,1.000690,2.542181,2.586297,1.170639,0.709415,1.8127
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,47583,0.110468,0.051401,0.365121,0.179101,0.046208,0.888001,0.966946,0.987876,0.995519,2.437506,2.289225,1.211798,0.811745,1.8127
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.136008,0.060938,0.394868,0.244287,0.059951,0.844277,0.944286,0.975260,0.986955,2.293892,1.929725,1.171937,0.905390,1.8127
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.178792,0.095063,0.494529,0.302923,0.077246,0.775164,0.916063,0.959820,0.970780,2.140663,1.644695,1.088812,0.984485,1.8127
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,0-10,0.0,10.0,,300,7916,0.079242,0.053234,0.400316,0.137718,0.032648,0.935019,0.980291,0.992915,0.989790,2.585128,2.956417,0.639849,0.286065,1.4511
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,10-20,10.0,20.0,,300,25837,0.080542,0.044370,0.357065,0.149242,0.033476,0.931581,0.979481,0.994182,0.987132,2.564220,2.792892,1.014755,0.597736,1.4511
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,20-30,20.0,30.0,,300,51155,0.078755,0.039617,0.331661,0.160182,0.032847,0.934781,0.979993,0.993729,0.988309,2.540992,2.584882,1.171168,0.709956,1.4511
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,30-40,30.0,40.0,,300,94542,0.084092,0.039428,0.329694,0.156561,0.034596,0.928054,0.976987,0.990900,0.991049,2.513218,2.282202,1.211766,0.814229,1.4511
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,40-50,40.0,50.0,,300,85817,0.095015,0.039843,0.333310,0.167436,0.040424,0.905196,0.970213,0.987878,0.999606,2.483120,1.979888,1.173882,0.897575,1.4511
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,synthetic,rect,theta,50-55,50.0,55.0,,300,2940,0.114989,0.046555,0.351818,0.196710,0.050068,0.865547,0.955137,0.983434,1.011900,2.458284,2.012458,1.050907,0.734966,1.4511
