model,dataset,protocol,arm,context,pos_name,pos_lo,pos_hi,depth_lo,depth_hi,n,AbsRel,SqRel,delta1,gt_mean,gt_std,scale_ratio
vggt_omega,nymeria,radial,raw,1,theta,40.0,50.0,1.77734375,2.763671875,23684.0,0.09164808027753217,0.03832976920528321,0.9518662388110116,2.13324981725532,0.25573419154194194,1.4605645926131698
vggt_omega,nymeria,radial,raw,1,theta,40.0,50.0,2.763671875,inf,4203.0,0.1581243974861112,0.3795113739388006,0.8034737092552938,3.890919153729479,2.3996991447624803,1.6502338763134068
vggt_omega,nymeria,radial,raw,1,theta,50.0,55.0,0.0,0.75048828125,23670.0,0.2283520292672588,0.05226816578019784,0.6976763836079426,0.48163492374395994,0.1499511606924834,0.8583152017084393
vggt_omega,nymeria,radial,raw,1,theta,50.0,55.0,0.75048828125,1.265625,18002.0,0.13299470644302816,0.03254229311118491,0.8764581713142984,1.0111948553025358,0.1527398594584329,1.1453628310729944
vggt_omega,nymeria,radial,raw,1,theta,50.0,55.0,1.265625,1.77734375,13830.0,0.13359533346546879,0.042976158261619,0.896529284164859,1.4830854149719812,0.14207709726253476,1.3265482847214594
vggt_omega,nymeria,radial,raw,1,theta,50.0,55.0,1.77734375,2.763671875,5801.0,0.14716810476632666,0.08268099157462161,0.8576107567660748,2.092974776708757,0.24178451258367722,1.2317471357240881
vggt_omega,nymeria,radial,raw,1,theta,50.0,55.0,2.763671875,inf,919.0,0.2125467489442816,0.637133026483494,0.6964091403699674,3.9681527985582155,2.040552137058466,1.8077205629616935
vggt_omega,nymeria,radial,raw,1,theta,55.0,60.0,0.0,0.75048828125,7312.0,0.2709148008571926,0.06375933425502656,0.6275984682713348,0.4665573253673328,0.15473759427134168,0.8563790833132999
vggt_omega,nymeria,radial,raw,1,theta,55.0,60.0,0.75048828125,1.265625,6061.0,0.168136602223998,0.044483805086191944,0.797063190892592,1.0174041128732882,0.15228640343807356,1.0997756234816465
vggt_omega,nymeria,radial,raw,1,theta,55.0,60.0,1.265625,1.77734375,3359.0,0.17733037062440105,0.06548792836993057,0.7832688300089312,1.44852768448571,0.1372874283702512,1.253377656936367
vggt_omega,nymeria,radial,raw,1,theta,55.0,60.0,1.77734375,2.763671875,1343.0,0.18709078105769456,0.11574041065055111,0.7647058823529411,2.0614405423957556,0.23226307644858868,1.1609780065100586
vggt_omega,nymeria,radial,raw,1,theta,55.0,60.0,2.763671875,inf,270.0,0.2246702035426538,0.7579775565064157,0.7111111111111111,3.965625,2.473456000262023,1.7567330911558383
dav2_large,aea,radial,raw,1,theta,0.0,10.0,0.0,0.7978515625,7406.0,0.25091526868389435,0.37013641224355115,0.7646502835538752,0.5577596303356231,0.14339288562725933,0.4305081912383082
dav2_large,aea,radial,raw,1,theta,0.0,10.0,0.7978515625,1.1259765625,7182.0,0.18387632361299217,2.7990472150961203,0.8834586466165414,0.9469739615967001,0.10045212528604705,0.5205648108803932
dav2_large,aea,radial,raw,1,theta,0.0,10.0,1.1259765625,1.474609375,8212.0,0.12123026929673475,0.05772759400462164,0.8936921578178275,1.2707154450042621,0.09964005881160275,0.5593962718081532
dav2_large,aea,radial,raw,1,theta,0.0,10.0,1.474609375,2.18359375,5539.0,0.12325424893872344,0.7683255482818522,0.896010110128182,1.8252369208679364,0.2229979221891674,0.5879788512056198
dav2_large,aea,radial,raw,1,theta,0.0,10.0,2.18359375,inf,14849.0,0.16895361748687165,0.4588692293599622,0.7769546770826318,3.701365753796552,2.3986566416314057,0.533069565995193
dav2_large,aea,radial,raw,1,theta,10.0,20.0,0.0,0.7978515625,16968.0,0.3118083592616922,2.26483526517373,0.8046322489391796,0.5354331096125796,0.15288458516586645,0.38734583226799635
dav2_large,aea,radial,raw,1,theta,10.0,20.0,0.7978515625,1.1259765625,16813.0,0.1373702929475572,1.8444516655489063,0.9166121453637066,0.9721817055626598,0.09461149060231043,0.5956649256289801
dav2_large,aea,radial,raw,1,theta,10.0,20.0,1.1259765625,1.474609375,20220.0,0.16413280382059578,0.10915995212687507,0.8396142433234421,1.278426565590999,0.0976797331262679,0.46415207267775327
dav2_large,aea,radial,raw,1,theta,10.0,20.0,1.474609375,2.18359375,17686.0,0.10070537647688002,0.049234988046738995,0.9108899694673753,1.813370270358617,0.2178398678459614,0.6007444832247865
dav2_large,aea,radial,raw,1,theta,10.0,20.0,2.18359375,inf,35019.0,0.179894708453284,1.2428356328521688,0.7676404237699535,3.5966328658192697,2.036490505585636,0.5338432862386913
dav2_large,aea,radial,raw,1,theta,20.0,30.0,0.0,0.7978515625,18365.0,0.2805442694218426,1.8584422503360585,0.8123604682820582,0.530507282077406,0.1699021844729646,0.4162790521504098
dav2_large,aea,radial,raw,1,theta,20.0,30.0,0.7978515625,1.1259765625,19622.0,0.09983234491752134,0.09591973443002523,0.9163693813066965,0.9631607449148277,0.09842012134695417,0.7075424670850051
dav2_large,aea,radial,raw,1,theta,20.0,30.0,1.1259765625,1.474609375,21574.0,0.10215245322574022,0.054287334433981815,0.9359877630481135,1.2849840139606703,0.0971472863534351,0.7316717404708347
dav2_large,aea,radial,raw,1,theta,20.0,30.0,1.474609375,2.18359375,27551.0,0.1091133931633478,0.0631425469261531,0.8968821458386266,1.8374845953300243,0.21360726353798004,0.5715798634324956
dav2_large,aea,radial,raw,1,theta,20.0,30.0,2.18359375,inf,38152.0,0.1740002515776769,0.5453738456855846,0.7438928496540155,3.349725583684997,1.9053594399342377,0.44346278103611847
dav2_large,aea,radial,raw,1,theta,30.0,40.0,0.0,0.7978515625,28466.0,0.1834374313387187,0.11538879257143685,0.8409330429284059,0.542632329776367,0.1835312684655269,0.5144446598502582
dav2_large,aea,radial,raw,1,theta,30.0,40.0,0.7978515625,1.1259765625,26707.0,0.10277795814254785,0.05363379697757657,0.908750514846295,0.9680027049907328,0.09358010919891775,0.7677636230034234
dav2_large,aea,radial,raw,1,theta,30.0,40.0,1.1259765625,1.474609375,27305.0,0.09669247481045806,0.03873175403627349,0.9265336019044131,1.2907792185497162,0.09928480679330916,0.7823231148896077
dav2_large,aea,radial,raw,1,theta,30.0,40.0,1.474609375,2.18359375,41634.0,0.11111958481910313,0.06189542486185571,0.9077436710380938,1.790273621394173,0.1879289918381883,0.42354690881103835
dav2_large,aea,radial,raw,1,theta,30.0,40.0,2.18359375,inf,32582.0,0.1464682921865558,0.22135194395922883,0.7947332883187036,3.0844007523325763,1.5102908348016935,0.4857795456735572
dav2_large,aea,radial,raw,1,theta,40.0,50.0,0.0,0.7978515625,38835.0,0.1733182594068661,0.08111886674743628,0.8256469679412901,0.5466067124935625,0.17154610809199222,0.5836216428148295
dav2_large,aea,radial,raw,1,theta,40.0,50.0,0.7978515625,1.1259765625,38082.0,0.10572191101019654,0.04106884400025822,0.9060973688356704,0.966548836536126,0.09497070034220745,0.812242009548506
dav2_large,aea,radial,raw,1,theta,40.0,50.0,1.1259765625,1.474609375,44518.0,0.08857388490385598,0.032531436098762224,0.94150680623568,1.295130709067119,0.1001352717036921,0.5487028932580199
dav2_large,aea,radial,raw,1,theta,40.0,50.0,1.474609375,2.18359375,39816.0,0.10354527888057814,0.04326786764953167,0.9312839059674503,1.731155159436533,0.19739031361889595,0.4080610553329534
dav2_large,aea,radial,raw,1,theta,40.0,50.0,2.18359375,inf,20054.0,0.1608358291137183,0.28987445838927545,0.7647352149197167,2.955709038720455,1.9524315654165436,0.5096683117547555
dav2_large,aea,radial,raw,1,theta,50.0,55.0,0.0,0.7978515625,26653.0,0.19588086803710358,0.07078112040513908,0.7977713578208832,0.5690006460342175,0.15885776258367826,0.6591732252583171
dav2_large,aea,radial,raw,1,theta,50.0,55.0,0.7978515625,1.1259765625,28845.0,0.09679892173678938,0.02554581740320997,0.9209221702201421,0.9744405205895735,0.09466898099371245,0.6890860489093561
dav2_large,aea,radial,raw,1,theta,50.0,55.0,1.1259765625,1.474609375,20361.0,0.09167217493533523,0.030278661486032143,0.9253474780217081,1.2650920897334366,0.09663601409888262,0.541128045671448
dav2_large,aea,radial,raw,1,theta,50.0,55.0,1.474609375,2.18359375,11672.0,0.13635532167155223,0.06711311721157964,0.8470699108978753,1.744504995261095,0.19582862770727907,0.45315968957109376
dav2_large,aea,radial,raw,1,theta,50.0,55.0,2.18359375,inf,5158.0,0.2046763508547571,0.585069217206549,0.7186894145017448,3.092590166367778,3.526698731399881,0.4907018919968698
dav2_large,aea,radial,raw,1,theta,55.0,60.0,0.0,0.7978515625,9931.0,0.21969450366580826,0.0708096505132712,0.7531970597120129,0.5565725466165763,0.16076012874420753,0.6617714667716366
dav2_large,aea,radial,raw,1,theta,55.0,60.0,0.7978515625,1.1259765625,9502.0,0.11522439989090229,0.043124727471179916,0.9118080404125447,0.9688975840612503,0.08937739743609566,0.6251319026453861
dav2_large,aea,radial,raw,1,theta,55.0,60.0,1.1259765625,1.474609375,4497.0,0.12475539378701218,0.04460935972094888,0.8663553480097843,1.2734472721397598,0.10443754416020237,0.6510514711170445
dav2_large,aea,radial,raw,1,theta,55.0,60.0,1.474609375,2.18359375,2764.0,0.16157243785968436,0.08129474449234139,0.8002894356005789,1.7473148064399422,0.19349528991425285,0.36230859061905596
dav2_large,aea,radial,raw,1,theta,55.0,60.0,2.18359375,inf,1146.0,0.2530826645982807,0.5811240104483604,0.6003490401396161,3.0043834533158815,2.423357611897336,0.4898947948322422
dav2_large,nymeria,radial,raw,1,theta,0.0,10.0,0.0,0.75048828125,2238.0,0.34060754504778373,0.560149813850419,0.8355674709562109,0.5985451051441019,0.12683181648624584,0.44726596065609103
dav2_large,nymeria,radial,raw,1,theta,0.0,10.0,0.75048828125,1.265625,5063.0,0.15688099977610745,0.10058750503736831,0.8978866284811376,0.9964031330238988,0.13828740176934523,0.6091193882573828
dav2_large,nymeria,radial,raw,1,theta,0.0,10.0,1.265625,1.77734375,6833.0,0.1336978407624105,0.09507753096935287,0.8501390311722523,1.53483725578077,0.12770354424749408,0.6745412593522983
dav2_large,nymeria,radial,raw,1,theta,0.0,10.0,1.77734375,2.763671875,11404.0,0.13463058864432403,0.10257678093296188,0.8744300245527885,2.328121831566775,0.2914950713784841,0.53169774133441
dav2_large,nymeria,radial,raw,1,theta,0.0,10.0,2.763671875,inf,23098.0,0.1292153516584343,0.2164758945004612,0.8153952723179496,3.684933574470733,1.4303858265992027,0.35586430793135526
dav2_large,nymeria,radial,raw,1,theta,10.0,20.0,0.0,0.75048828125,7867.0,0.20898122427806798,0.2039025358469825,0.8840727087835262,0.5806797095958592,0.1379258485058452,0.48901496617952667
dav2_large,nymeria,radial,raw,1,theta,10.0,20.0,0.75048828125,1.265625,15303.0,0.1353845676540552,0.06827641578285497,0.8862968045481279,0.9848520816996668,0.152626302848792,0.6337051458086463
dav2_large,nymeria,radial,raw,1,theta,10.0,20.0,1.265625,1.77734375,19395.0,0.13556363970245386,0.14730599276445078,0.848620778551173,1.5259471573698118,0.13092920895936952,0.6635238714855303
dav2_large,nymeria,radial,raw,1,theta,10.0,20.0,1.77734375,2.763671875,22616.0,0.12754176981371765,0.10492386300713288,0.8812345242306332,2.2679398883810133,0.28383380368189115,0.5128660298168894
dav2_large,nymeria,radial,raw,1,theta,10.0,20.0,2.763671875,inf,42100.0,0.15558037492431273,0.3971180171811121,0.8053206650831354,3.9927971904691213,1.540271201946742,0.30953962500235743
dav2_large,nymeria,radial,raw,1,theta,20.0,30.0,0.0,0.75048828125,13442.0,0.21516356997190886,0.13851654419982337,0.823240589198036,0.566372449545966,0.1453233306812366,0.5165095540452966
dav2_large,nymeria,radial,raw,1,theta,20.0,30.0,0.75048828125,1.265625,20283.0,0.13543016114215617,0.06212753277237158,0.8732436030173051,0.9806946309332323,0.1464835061227791,0.6409257739923108
dav2_large,nymeria,radial,raw,1,theta,20.0,30.0,1.265625,1.77734375,21592.0,0.10692431105214285,0.049098886981220724,0.9172378658762504,1.5337969231225685,0.13385366710499694,0.653811292736886
dav2_large,nymeria,radial,raw,1,theta,20.0,30.0,1.77734375,2.763671875,22813.0,0.11574618042911974,0.06614798389454603,0.8999254810853461,2.222163538196423,0.28509905951227005,0.510630751488933
dav2_large,nymeria,radial,raw,1,theta,20.0,30.0,2.763671875,inf,32133.0,0.15863969939141878,0.24492097275624963,0.7816574860735069,3.884821544926555,1.2838388958127642,0.31851067982307235
dav2_large,nymeria,radial,raw,1,theta,30.0,40.0,0.0,0.75048828125,25159.0,0.17747794716091278,0.06938859636526849,0.8121546961325967,0.5451018485323964,0.1469450725214715,0.5867465565813746
dav2_large,nymeria,radial,raw,1,theta,30.0,40.0,0.75048828125,1.265625,23497.0,0.12800960758219318,0.05385404516523785,0.8625356428480232,0.9858540161044494,0.1528674024468168,0.6124457923557768
dav2_large,nymeria,radial,raw,1,theta,30.0,40.0,1.265625,1.77734375,24333.0,0.11097060911841171,0.050045665362977415,0.8965602268524226,1.535949403523507,0.14597960254115125,0.6077353531793764
dav2_large,nymeria,radial,raw,1,theta,30.0,40.0,1.77734375,2.763671875,31060.0,0.11667877600047859,0.07664547001941976,0.881809401159047,2.2110257867836447,0.2891202590874025,0.5066077681340968
dav2_large,nymeria,radial,raw,1,theta,30.0,40.0,2.763671875,inf,15984.0,0.18045369965574334,0.3035227606884779,0.7342967967967968,3.5974969109734736,1.416049726884142,0.37669557366368034
dav2_large,nymeria,radial,raw,1,theta,40.0,50.0,0.0,0.75048828125,38918.0,0.1441506141976156,0.031622734727245215,0.8417698751220515,0.5021519291663722,0.14856759743292303,0.591510375673341
dav2_large,nymeria,radial,raw,1,theta,40.0,50.0,0.75048828125,1.265625,30404.0,0.12087970066800913,0.038312671274444876,0.8599855282199711,1.0043059616179204,0.14812063521121605,0.6273450418042675
dav2_large,nymeria,radial,raw,1,theta,40.0,50.0,1.265625,1.77734375,29260.0,0.10238944988308464,0.03471507756698879,0.8979835953520164,1.51280621876068,0.14639146636697703,0.6088430667605033
dav2_large,nymeria,radial,raw,1,theta,40.0,50.0,1.77734375,2.763671875,23684.0,0.1267139220403863,0.08049700524738602,0.8498142205708495,2.13324981725532,0.25573419154194194,0.47651141819706794
dav2_large,nymeria,radial,raw,1,theta,40.0,50.0,2.763671875,inf,4203.0,0.30782525856305426,0.8327500659286584,0.42945515108256005,3.890919153729479,2.3996991447624803,0.3788137884757292
dav2_large,nymeria,radial,raw,1,theta,50.0,55.0,0.0,0.75048828125,23673.0,0.16848887533820864,0.03132008911480805,0.8085582731381743,0.48163086731604177,0.1499422668224972,0.5844154010326833
dav2_large,nymeria,radial,raw,1,theta,50.0,55.0,0.75048828125,1.265625,18002.0,0.12404463640332226,0.03538834851408695,0.8634596155982669,1.0111948553025358,0.1527398594584329,0.6442759673039344
dav2_large,nymeria,radial,raw,1,theta,50.0,55.0,1.265625,1.77734375,13830.0,0.11595813581759949,0.03685897142471564,0.897180043383948,1.4830854149719812,0.14207709726253476,0.6145383221844667
dav2_large,nymeria,radial,raw,1,theta,50.0,55.0,1.77734375,2.763671875,5801.0,0.17171741407440355,0.12006187506769116,0.7536631615238752,2.092974776708757,0.24178451258367722,0.4101790127643044
dav2_large,nymeria,radial,raw,1,theta,50.0,55.0,2.763671875,inf,919.0,0.39359215029602135,1.1113706750692602,0.2927094668117519,3.9681527985582155,2.040552137058466,0.6451502757172969
dav2_large,nymeria,radial,raw,1,theta,55.0,60.0,0.0,0.75048828125,7317.0,0.20119628596341682,0.03779488899414887,0.7351373513735138,0.4665992635675055,0.15469986174450148,0.5873751619607469
dav2_large,nymeria,radial,raw,1,theta,55.0,60.0,0.75048828125,1.265625,6061.0,0.1442345436742088,0.03828543468646793,0.8346807457515262,1.0174041128732882,0.15228640343807356,0.6208680549883644
dav2_large,nymeria,radial,raw,1,theta,55.0,60.0,1.265625,1.77734375,3359.0,0.14636941226248684,0.052980918601838095,0.8371539148556117,1.44852768448571,0.1372874283702512,0.5983848273403185
dav2_large,nymeria,radial,raw,1,theta,55.0,60.0,1.77734375,2.763671875,1343.0,0.2141424505220577,0.15570861889348014,0.5986597170513775,2.0614405423957556,0.23226307644858868,0.4126651924760308
dav2_large,nymeria,radial,raw,1,theta,55.0,60.0,2.763671875,inf,270.0,0.4127916110584666,1.2623863011906047,0.26296296296296295,3.965625,2.473456000262023,0.7752421571046937
da3_small,aea,radial,raw,1,theta,0.0,10.0,0.0,0.7978515625,7406.0,0.39901103020696044,0.26679185283051204,0.5955981636510937,0.5577596303356231,0.14339288562725933,0.6875660010592661
da3_small,aea,radial,raw,1,theta,0.0,10.0,0.7978515625,1.1259765625,7183.0,0.15375419739359433,0.08545447868075096,0.8131699846860643,0.9469870538511068,0.10045126045635248,1.06495466826525
da3_small,aea,radial,raw,1,theta,0.0,10.0,1.1259765625,1.474609375,8213.0,0.21829888900680933,0.1624362547425478,0.6676001461098259,1.2707314718281992,0.09964457744549149,1.3227325742982845
da3_small,aea,radial,raw,1,theta,0.0,10.0,1.474609375,2.18359375,5539.0,0.1298582502535581,0.06497778934793533,0.8447373172052717,1.8252369208679364,0.2229979221891674,1.6245360379949396
da3_small,aea,radial,raw,1,theta,0.0,10.0,2.18359375,inf,14849.0,0.13863875915957571,0.33734892903458835,0.8123105933059466,3.701365753796552,2.3986566416314057,2.568526705189938
da3_small,aea,radial,raw,1,theta,10.0,20.0,0.0,0.7978515625,16968.0,0.4292925692798247,0.33134703308210955,0.5189179632248939,0.5354331096125796,0.15288458516586645,0.6509317297808748
da3_small,aea,radial,raw,1,theta,10.0,20.0,0.7978515625,1.1259765625,16815.0,0.17300842931706537,0.11014709033775949,0.7770443056794528,0.9721738054750223,0.09460863666118999,1.0825485579511929
da3_small,aea,radial,raw,1,theta,10.0,20.0,1.1259765625,1.474609375,20224.0,0.20473413326035664,0.13944318892436589,0.7185027689873418,1.2784316630303105,0.09767151654414293,1.28452901238666
da3_small,aea,radial,raw,1,theta,10.0,20.0,1.474609375,2.18359375,17686.0,0.1323533812955489,0.06499849858800356,0.8234761958611331,1.813370270358617,0.2178398678459614,1.6280660918322782
da3_small,aea,radial,raw,1,theta,10.0,20.0,2.18359375,inf,35019.0,0.1433467695069563,0.27033059615399224,0.7985664924755133,3.5966328658192697,2.036490505585636,2.528347356531318
da3_small,aea,radial,raw,1,theta,20.0,30.0,0.0,0.7978515625,18365.0,0.3676608946399764,0.274275217379865,0.599727742989382,0.530507282077406,0.1699021844729646,0.6362071875165254
da3_small,aea,radial,raw,1,theta,20.0,30.0,0.7978515625,1.1259765625,19622.0,0.17216773405465813,0.08298098808407682,0.7669452655182958,0.9631607449148277,0.09842012134695417,1.1321271502611434
da3_small,aea,radial,raw,1,theta,20.0,30.0,1.1259765625,1.474609375,21574.0,0.18392158025458297,0.13234691261773598,0.7988319273199221,1.2849840139606703,0.0971472863534351,1.374019567079958
da3_small,aea,radial,raw,1,theta,20.0,30.0,1.474609375,2.18359375,27551.0,0.13925944214755112,0.08184586600870353,0.8322746905738448,1.8374845953300243,0.21360726353798004,1.6910804898911467
da3_small,aea,radial,raw,1,theta,20.0,30.0,2.18359375,inf,38152.0,0.15215248150408278,0.25645067933482074,0.774402390438247,3.349725583684997,1.9053594399342377,2.369231858572214
da3_small,aea,radial,raw,1,theta,30.0,40.0,0.0,0.7978515625,28466.0,0.37175999052034003,0.2091700116884372,0.6096044403850207,0.542632329776367,0.1835312684655269,0.6794165282045175
da3_small,aea,radial,raw,1,theta,30.0,40.0,0.7978515625,1.1259765625,26707.0,0.21104621769561838,0.11789418377808789,0.6960721908113977,0.9680027049907328,0.09358010919891775,1.1917224908431783
da3_small,aea,radial,raw,1,theta,30.0,40.0,1.1259765625,1.474609375,27305.0,0.17641294784338132,0.09159925809798533,0.7551730452298114,1.2907792185497162,0.09928480679330916,1.4501308560038568
da3_small,aea,radial,raw,1,theta,30.0,40.0,1.474609375,2.18359375,41634.0,0.14535740468556532,0.08373759264597495,0.8030936254023154,1.790273621394173,0.1879289918381883,1.6121736459642584
da3_small,aea,radial,raw,1,theta,30.0,40.0,2.18359375,inf,32577.0,0.15332157765740942,0.22011254514065842,0.7631457776959204,3.0844054926596987,1.5104066359313313,2.3336873494570103
da3_small,aea,radial,raw,1,theta,40.0,50.0,0.0,0.7978515625,38835.0,0.419657522291576,0.21667061444836105,0.49213338483326896,0.5466067124935625,0.17154610809199222,0.7122510573884986
da3_small,aea,radial,raw,1,theta,40.0,50.0,0.7978515625,1.1259765625,38082.0,0.2418443287863681,0.15877401189135848,0.6659051520403341,0.966548836536126,0.09497070034220745,1.2492891535106487
da3_small,aea,radial,raw,1,theta,40.0,50.0,1.1259765625,1.474609375,44518.0,0.1500301452668081,0.0721631557737942,0.7969136079787951,1.295130709067119,0.1001352717036921,1.4055334244181983
da3_small,aea,radial,raw,1,theta,40.0,50.0,1.474609375,2.18359375,39816.0,0.1404465685896359,0.07523360953845026,0.800356640546514,1.731155159436533,0.19739031361889595,1.5689091697643662
da3_small,aea,radial,raw,1,theta,40.0,50.0,2.18359375,inf,20048.0,0.17843175983690882,0.2800515323382199,0.7251596169193935,2.9557078636272944,1.952723450653806,2.300524299651482
da3_small,aea,radial,raw,1,theta,50.0,55.0,0.0,0.7978515625,26639.0,0.5250988700103842,0.3273342427424999,0.38650099478208644,0.5689764580948046,0.15889590590918695,0.7741243724813731
da3_small,aea,radial,raw,1,theta,50.0,55.0,0.7978515625,1.1259765625,28844.0,0.21072086171583387,0.10411827847078015,0.6946331992788795,0.9744403454520437,0.09467061735815457,1.2484401689324558
da3_small,aea,radial,raw,1,theta,50.0,55.0,1.1259765625,1.474609375,20361.0,0.18490341643899694,0.09378911907632438,0.7337557094445263,1.2650920897334366,0.09663601409888262,1.3867060895167562
da3_small,aea,radial,raw,1,theta,50.0,55.0,1.474609375,2.18359375,11672.0,0.21138201730084422,0.15132766004453296,0.6764907470870459,1.744504995261095,0.19582862770727907,1.5652917352410587
da3_small,aea,radial,raw,1,theta,50.0,55.0,2.18359375,inf,5158.0,0.2311153692342776,0.5251175445219995,0.5878247382706475,3.092590166367778,3.526698731399881,2.329682176178647
da3_small,aea,radial,raw,1,theta,55.0,60.0,0.0,0.7978515625,9924.0,0.5827092094328661,0.3705054360270087,0.34925433293027003,0.5565418457129654,0.160812049322274,0.7614869401599279
da3_small,aea,radial,raw,1,theta,55.0,60.0,0.7978515625,1.1259765625,9502.0,0.2335130707129165,0.11405754433584497,0.6543885497789939,0.9688975840612503,0.08937739743609566,1.2162532950559186
da3_small,aea,radial,raw,1,theta,55.0,60.0,1.1259765625,1.474609375,4497.0,0.2549890759586282,0.1618341476252266,0.6206359795419168,1.2734472721397598,0.10443754416020237,1.4083968649608345
da3_small,aea,radial,raw,1,theta,55.0,60.0,1.474609375,2.18359375,2764.0,0.2360235447208279,0.17135440264986732,0.6251808972503617,1.7473148064399422,0.19349528991425285,1.500858385063393
da3_small,aea,radial,raw,1,theta,55.0,60.0,2.18359375,inf,1146.0,0.2749407692224344,0.574906529172635,0.49825479930191974,3.0043834533158815,2.423357611897336,2.3815723593316793
da3_small,nymeria,radial,raw,1,theta,0.0,10.0,0.0,0.75048828125,2238.0,0.42562737448394466,0.6371348805661111,0.6778373547810546,0.5985451051441019,0.12683181648624584,0.6046096290946121
da3_small,nymeria,radial,raw,1,theta,0.0,10.0,0.75048828125,1.265625,5063.0,0.22740099351763868,0.15535404801876462,0.7357298044637567,0.9964031330238988,0.13828740176934523,1.0180865896725928
da3_small,nymeria,radial,raw,1,theta,0.0,10.0,1.265625,1.77734375,6833.0,0.13557863140153378,0.09526545497691088,0.8857017415483682,1.53483725578077,0.12770354424749408,1.575027321071302
da3_small,nymeria,radial,raw,1,theta,0.0,10.0,1.77734375,2.763671875,11404.0,0.1431084757266779,0.124039773223414,0.8239214310768151,2.328121831566775,0.2914950713784841,1.673587160613899
da3_small,nymeria,radial,raw,1,theta,0.0,10.0,2.763671875,inf,23098.0,0.1323209271956764,0.1825499083015853,0.8183825439431985,3.684933574470733,1.4303858265992027,1.9945836748737027
da3_small,nymeria,radial,raw,1,theta,10.0,20.0,0.0,0.75048828125,7867.0,0.41325165266885355,0.3755180010718376,0.6200584720986398,0.5806797095958592,0.1379258485058452,0.6198415884852043
da3_small,nymeria,radial,raw,1,theta,10.0,20.0,0.75048828125,1.265625,15303.0,0.1797061118816846,0.08856485087837725,0.7619421028556492,0.9848520816996668,0.152626302848792,1.0582524486314488
da3_small,nymeria,radial,raw,1,theta,10.0,20.0,1.265625,1.77734375,19395.0,0.16280578938621923,0.09826387222211215,0.8009280742459397,1.5259471573698118,0.13092920895936952,1.5978846994077212
da3_small,nymeria,radial,raw,1,theta,10.0,20.0,1.77734375,2.763671875,22616.0,0.1138057036725308,0.07428144575203491,0.8760169791298196,2.2679398883810133,0.28383380368189115,1.7421697239056722
da3_small,nymeria,radial,raw,1,theta,10.0,20.0,2.763671875,inf,42100.0,0.14516639792537936,0.21495301834172895,0.7846318289786224,3.9927971904691213,1.540271201946742,2.079414619822482
da3_small,nymeria,radial,raw,1,theta,20.0,30.0,0.0,0.75048828125,13442.0,0.4453394853147189,0.25893242223938595,0.48169915191191787,0.566372449545966,0.1453233306812366,0.6513792566821356
da3_small,nymeria,radial,raw,1,theta,20.0,30.0,0.75048828125,1.265625,20283.0,0.18447362128920644,0.08078410665662387,0.7589114036385151,0.9806946309332323,0.1464835061227791,1.0952625257276838
da3_small,nymeria,radial,raw,1,theta,20.0,30.0,1.265625,1.77734375,21592.0,0.13441886706114348,0.057570450372186034,0.8422563912560207,1.5337969231225685,0.13385366710499694,1.6027922023290344
da3_small,nymeria,radial,raw,1,theta,20.0,30.0,1.77734375,2.763671875,22813.0,0.10831415231850791,0.05591334037574392,0.8757725858063385,2.222163538196423,0.28509905951227005,1.821911310189734
da3_small,nymeria,radial,raw,1,theta,20.0,30.0,2.763671875,inf,32133.0,0.12864570655393748,0.16138897764477142,0.819873650141599,3.884821544926555,1.2838388958127642,2.1205696093206536
da3_small,nymeria,radial,raw,1,theta,30.0,40.0,0.0,0.75048828125,25106.0,0.4180185480695498,0.20884222864213864,0.48084123317135347,0.5453011603846566,0.14702277077009368,0.725827720025045
da3_small,nymeria,radial,raw,1,theta,30.0,40.0,0.75048828125,1.265625,23497.0,0.18702994324763395,0.08109911346803927,0.7452015150870324,0.9858540161044494,0.1528674024468168,1.1122647263722651
da3_small,nymeria,radial,raw,1,theta,30.0,40.0,1.265625,1.77734375,24333.0,0.1335286307652973,0.054979124438590654,0.8357785723092097,1.535949403523507,0.14597960254115125,1.5646647258579525
da3_small,nymeria,radial,raw,1,theta,30.0,40.0,1.77734375,2.763671875,31059.0,0.11072302156332545,0.06234332595571799,0.8659647767152838,2.2110089995049744,0.2891097757908026,1.8308949291456762
da3_small,nymeria,radial,raw,1,theta,30.0,40.0,2.763671875,inf,15984.0,0.13167524357820082,0.18980822254186297,0.8235735735735735,3.5974969109734736,1.416049726884142,2.1100086702486687
da3_small,nymeria,radial,raw,1,theta,40.0,50.0,0.0,0.75048828125,38834.0,0.3575246339200273,0.14749196185425353,0.5308750064376577,0.5023370772168879,0.14862092944156527,0.7296479976518644
da3_small,nymeria,radial,raw,1,theta,40.0,50.0,0.75048828125,1.265625,30404.0,0.20130759164392117,0.07418263462763466,0.6626430732798316,1.0043059616179204,0.14812063521121605,1.1601372580368303
da3_small,nymeria,radial,raw,1,theta,40.0,50.0,1.265625,1.77734375,29260.0,0.1441613833319946,0.054924734554653444,0.7831510594668489,1.51280621876068,0.14639146636697703,1.5559774639080368
da3_small,nymeria,radial,raw,1,theta,40.0,50.0,1.77734375,2.763671875,23684.0,0.1306089690959716,0.0785349420081304,0.8337274109103192,2.13324981725532,0.25573419154194194,1.7990573253200035
